index,Date,Open,High,Low,Close,Volume,MarketCap
0,Feb 01 2022,0.05328,0.0549,0.05144,0.05243,12816345,113242485
0,Jan 31 2022,0.04774,0.05927,0.04602,0.05332,32925983,115170702
0,Jan 30 2022,0.04918,0.04951,0.04711,0.04774,5542643,103117405
0,Jan 29 2022,0.04937,0.05022,0.04869,0.04918,6908314,106219221
0,Jan 28 2022,0.0505,0.05126,0.04829,0.04938,7945806,106659718
0,Jan 27 2022,0.04958,0.05247,0.04843,0.0505,12206849,109078566
0,Jan 26 2022,0.04561,0.05184,0.04561,0.04959,18421530,107119771
0,Jan 25 2022,0.044,0.04577,0.04296,0.04562,10050968,98548010
0,Jan 24 2022,0.04873,0.04875,0.04161,0.04398,15891173,94993071
0,Jan 23 2022,0.04861,0.05051,0.0474,0.04873,8600441,105250677
0,Jan 22 2022,0.0538,0.05559,0.04685,0.04861,16564806,104995739
0,Jan 21 2022,0.06203,0.06229,0.05349,0.05379,16582487,116191976
0,Jan 20 2022,0.06224,0.06707,0.06185,0.06202,12648741,133966945
0,Jan 19 2022,0.06737,0.06738,0.06224,0.06224,10058727,134447958
0,Jan 18 2022,0.07367,0.0738,0.06621,0.06736,13531073,145498343
0,Jan 17 2022,0.07857,0.0788,0.0734,0.07367,9396719,159126374
0,Jan 16 2022,0.08063,0.08278,0.07788,0.07857,11051472,169721972
0,Jan 15 2022,0.07954,0.08168,0.07783,0.08064,12128301,174175299
0,Jan 14 2022,0.08178,0.08178,0.07889,0.07953,11021564,171785337
0,Jan 13 2022,0.08765,0.08776,0.08174,0.08176,12085392,176594612
0,Jan 12 2022,0.08575,0.08871,0.08566,0.08765,9421579,189324389
0,Jan 11 2022,0.08338,0.08703,0.08273,0.08574,10344503,185201738
0,Jan 10 2022,0.08835,0.08865,0.08222,0.08339,11554187,180114134
0,Jan 09 2022,0.08672,0.08956,0.085,0.08835,10723748,190839984
0,Jan 08 2022,0.0896,0.09135,0.08492,0.08672,12976850,187325573
0,Jan 07 2022,0.09774,0.09783,0.08959,0.0896,18377385,193527293
0,Jan 06 2022,0.09733,0.09848,0.09366,0.09774,17344501,211124487
0,Jan 05 2022,0.1075,0.1086,0.09411,0.09734,16972696,210260497
0,Jan 04 2022,0.1007,0.1127,0.09796,0.1075,41979541,232271150
0,Jan 03 2022,0.1066,0.1066,0.0996,0.1008,12096904,217646619
0,Jan 02 2022,0.1077,0.1081,0.1059,0.1065,10695459,230134767
0,Jan 01 2022,0.1015,0.1077,0.101,0.1077,12930077,232670311
0,Dec 31 2021,0.1026,0.1038,0.1006,0.1015,11760812,219258669
0,Dec 30 2021,0.1037,0.1066,0.102,0.1026,14177893,221538666
0,Dec 29 2021,0.1077,0.108,0.1024,0.1037,18729319,224023211
0,Dec 28 2021,0.1138,0.1138,0.1073,0.1077,17001137,232660203
0,Dec 27 2021,0.1138,0.1171,0.1121,0.1138,17730807,245830179
